index,mean energies,mean magnetisations
15001,-299.941,0.999873
15002,-299.941,0.999873
15003,-299.941,0.999873
15004,-299.941,0.999873
15005,-299.941,0.999873
15006,-299.941,0.999873
15007,-299.941,0.999873
15008,-299.941,0.999873
15009,-299.941,0.999873
15010,-299.941,0.999873
15011,-299.941,0.999873
15012,-299.941,0.999873
15013,-299.941,0.999873
15014,-299.941,0.999873
15015,-299.941,0.999873
15016,-299.941,0.999873
15017,-299.941,0.999873
15018,-299.941,0.999873
15019,-299.941,0.999873
15020,-299.941,0.999873
15021,-299.941,0.999873
15022,-299.941,0.999873
15023,-299.941,0.999873
15024,-299.941,0.999873
15025,-299.941,0.999873
15026,-299.941,0.999873
15027,-299.941,0.999873
15028,-299.941,0.999873
15029,-299.94,0.999872
15030,-299.94,0.999872
15031,-299.94,0.999872
15032,-299.94,0.999872
15033,-299.94,0.999872
15034,-299.94,0.999872
15035,-299.94,0.999872
15036,-299.94,0.999872
15037,-299.94,0.999872
15038,-299.94,0.999872
15039,-299.94,0.999872
15040,-299.94,0.999872
15041,-299.94,0.999872
15042,-299.94,0.999872
15043,-299.939,0.999871
15044,-299.939,0.999871
15045,-299.939,0.999871
15046,-299.939,0.999871
15047,-299.939,0.999871
15048,-299.939,0.999871
15049,-299.939,0.999871
15050,-299.939,0.999871
15051,-299.939,0.999871
15052,-299.939,0.999871
15053,-299.939,0.999871
15054,-299.939,0.999871
15055,-299.939,0.999871
15056,-299.939,0.999871
15057,-299.939,0.999871
15058,-299.939,0.999871
15059,-299.939,0.999871
15060,-299.939,0.999871
15061,-299.939,0.999871
15062,-299.939,0.999871
15063,-299.939,0.999871
15064,-299.939,0.999871
15065,-299.939,0.999871
15066,-299.939,0.999871
15067,-299.939,0.999871
15068,-299.939,0.999871
15069,-299.939,0.999871
15070,-299.939,0.999871
15071,-299.939,0.999871
15072,-299.939,0.999871
15073,-299.939,0.999871
15074,-299.939,0.999871
15075,-299.94,0.999871
15076,-299.94,0.999871
15077,-299.94,0.999871
15078,-299.94,0.999871
15079,-299.94,0.999871
15080,-299.94,0.999871
15081,-299.94,0.999871
15082,-299.94,0.999871
15083,-299.94,0.999871
15084,-299.94,0.999871
15085,-299.94,0.999871
15086,-299.94,0.999871
15087,-299.94,0.999871
15088,-299.94,0.999871
15089,-299.94,0.999871
15090,-299.94,0.999871
15091,-299.94,0.999871
15092,-299.94,0.999871
15093,-299.94,0.999871
15094,-299.94,0.999871
15095,-299.94,0.999871
15096,-299.94,0.999871
15097,-299.94,0.999871
15098,-299.94,0.999871
15099,-299.94,0.999871
15100,-299.94,0.999871
15101,-299.94,0.999871
15102,-299.94,0.999871
15103,-299.94,0.999871
15104,-299.94,0.999871
15105,-299.94,0.999871
15106,-299.94,0.999871
15107,-299.94,0.999871
15108,-299.94,0.999871
15109,-299.94,0.999871
15110,-299.94,0.999871
15111,-299.94,0.999871
15112,-299.94,0.999871
15113,-299.94,0.999871
15114,-299.94,0.999871
15115,-299.94,0.999871
15116,-299.94,0.999871
15117,-299.94,0.999871
15118,-299.94,0.999871
15119,-299.94,0.999871
15120,-299.94,0.999871
15121,-299.94,0.999871
15122,-299.94,0.999871
15123,-299.94,0.999871
15124,-299.94,0.999871
15125,-299.94,0.999871
15126,-299.94,0.999871
15127,-299.94,0.999871
15128,-299.94,0.999871
15129,-299.939,0.99987
15130,-299.939,0.99987
15131,-299.939,0.99987
15132,-299.939,0.99987
15133,-299.939,0.99987
15134,-299.939,0.99987
15135,-299.939,0.99987
15136,-299.939,0.99987
15137,-299.939,0.99987
15138,-299.939,0.99987
15139,-299.939,0.99987
15140,-299.939,0.99987
15141,-299.939,0.99987
15142,-299.939,0.99987
15143,-299.939,0.99987
15144,-299.939,0.99987
15145,-299.939,0.99987
15146,-299.939,0.99987
15147,-299.939,0.99987
15148,-299.939,0.99987
15149,-299.939,0.99987
15150,-299.939,0.99987
15151,-299.939,0.99987
15152,-299.939,0.99987
15153,-299.939,0.99987
15154,-299.939,0.99987
15155,-299.939,0.99987
15156,-299.939,0.99987
15157,-299.939,0.99987
15158,-299.939,0.99987
15159,-299.939,0.99987
15160,-299.939,0.99987
15161,-299.939,0.99987
15162,-299.939,0.99987
15163,-299.939,0.99987
15164,-299.939,0.99987
15165,-299.939,0.99987
15166,-299.939,0.99987
15167,-299.939,0.999871
15168,-299.939,0.999871
15169,-299.939,0.999871
15170,-299.939,0.999871
15171,-299.939,0.999871
15172,-299.939,0.999871
15173,-299.939,0.999871
15174,-299.939,0.999871
15175,-299.939,0.999871
15176,-299.939,0.999871
15177,-299.939,0.999871
15178,-299.939,0.999871
15179,-299.939,0.999871
15180,-299.939,0.999871
15181,-299.939,0.999871
15182,-299.939,0.999871
15183,-299.939,0.999871
15184,-299.939,0.999871
15185,-299.939,0.999871
15186,-299.939,0.999871
15187,-299.939,0.999871
15188,-299.939,0.999871
15189,-299.939,0.999871
15190,-299.939,0.999871
15191,-299.939,0.999871
15192,-299.939,0.999871
15193,-299.939,0.999871
15194,-299.939,0.999871
15195,-299.939,0.999871
15196,-299.939,0.999871
15197,-299.939,0.999871
15198,-299.939,0.999871
15199,-299.939,0.999871
15200,-299.939,0.999871
15201,-299.939,0.999871
15202,-299.939,0.999871
15203,-299.939,0.999871
15204,-299.939,0.999871
15205,-299.939,0.999871
15206,-299.939,0.999871
15207,-299.939,0.999871
15208,-299.939,0.999871
15209,-299.939,0.999871
15210,-299.939,0.999871
15211,-299.939,0.999871
15212,-299.939,0.999871
15213,-299.939,0.999871
15214,-299.939,0.999871
15215,-299.939,0.999871
15216,-299.939,0.999871
15217,-299.939,0.999871
15218,-299.939,0.999871
15219,-299.939,0.999871
15220,-299.939,0.999871
15221,-299.939,0.999871
15222,-299.939,0.999871
15223,-299.939,0.999871
15224,-299.939,0.999871
15225,-299.939,0.999871
15226,-299.939,0.999871
15227,-299.939,0.999871
15228,-299.939,0.999871
15229,-299.939,0.999871
15230,-299.939,0.999871
15231,-299.939,0.999871
15232,-299.939,0.999871
15233,-299.939,0.999871
15234,-299.939,0.999871
15235,-299.939,0.999871
15236,-299.939,0.999871
15237,-299.939,0.999871
15238,-299.939,0.999871
15239,-299.939,0.999871
15240,-299.94,0.999871
15241,-299.94,0.999871
15242,-299.94,0.999871
15243,-299.94,0.999871
15244,-299.94,0.999871
15245,-299.94,0.999871
15246,-299.94,0.999871
15247,-299.94,0.999871
15248,-299.94,0.999871
15249,-299.94,0.999871
15250,-299.94,0.999871
15251,-299.94,0.999871
15252,-299.94,0.999871
15253,-299.94,0.999871
15254,-299.94,0.999871
15255,-299.94,0.999871
15256,-299.94,0.999871
15257,-299.94,0.999871
15258,-299.94,0.999871
15259,-299.94,0.999871
15260,-299.94,0.999871
15261,-299.94,0.999871
15262,-299.94,0.999871
15263,-299.94,0.999871
15264,-299.94,0.999871
15265,-299.94,0.999871
15266,-299.94,0.999871
15267,-299.94,0.999871
15268,-299.94,0.999871
15269,-299.94,0.999871
15270,-299.94,0.999871
15271,-299.94,0.999871
15272,-299.94,0.999871
15273,-299.94,0.999871
15274,-299.94,0.999871
15275,-299.94,0.999871
15276,-299.94,0.999871
15277,-299.94,0.999871
15278,-299.94,0.999871
15279,-299.94,0.999871
15280,-299.94,0.999871
15281,-299.94,0.999871
15282,-299.94,0.999871
15283,-299.94,0.999871
15284,-299.94,0.999871
15285,-299.94,0.999871
15286,-299.94,0.999872
15287,-299.94,0.999872
15288,-299.94,0.999872
15289,-299.94,0.999872
15290,-299.94,0.999872
15291,-299.94,0.999872
15292,-299.94,0.999872
15293,-299.94,0.999872
15294,-299.94,0.999872
15295,-299.94,0.999872
15296,-299.94,0.999872
15297,-299.94,0.999872
15298,-299.94,0.999872
15299,-299.94,0.999872
15300,-299.94,0.999872
15301,-299.94,0.999872
15302,-299.94,0.999872
15303,-299.94,0.999872
15304,-299.94,0.999872
15305,-299.94,0.999872
15306,-299.94,0.999872
15307,-299.94,0.999872
15308,-299.94,0.999872
15309,-299.94,0.999872
15310,-299.94,0.999872
15311,-299.94,0.999872
15312,-299.94,0.999872
15313,-299.94,0.999872
15314,-299.94,0.999872
15315,-299.94,0.999872
15316,-299.94,0.999872
15317,-299.94,0.999872
15318,-299.94,0.999872
15319,-299.94,0.999872
15320,-299.94,0.999872
15321,-299.94,0.999872
15322,-299.94,0.999872
15323,-299.94,0.999872
15324,-299.94,0.999872
15325,-299.94,0.999872
15326,-299.94,0.999872
15327,-299.94,0.999872
15328,-299.94,0.999872
15329,-299.94,0.999872
15330,-299.94,0.999872
15331,-299.94,0.999872
15332,-299.94,0.999872
15333,-299.94,0.999872
15334,-299.94,0.999872
15335,-299.94,0.999872
15336,-299.94,0.999872
15337,-299.94,0.999872
15338,-299.94,0.999872
15339,-299.94,0.999872
15340,-299.94,0.999872
15341,-299.94,0.999872
15342,-299.94,0.999872
15343,-299.94,0.999872
15344,-299.94,0.999872
15345,-299.94,0.999872
15346,-299.94,0.999872
15347,-299.94,0.999872
15348,-299.94,0.999872
15349,-299.94,0.999872
15350,-299.94,0.999872
15351,-299.94,0.999872
15352,-299.94,0.999872
15353,-299.94,0.999872
15354,-299.94,0.999872
15355,-299.94,0.999872
15356,-299.94,0.999872
15357,-299.94,0.999872
15358,-299.94,0.999872
15359,-299.94,0.999872
15360,-299.94,0.999872
15361,-299.94,0.999872
15362,-299.94,0.999872
15363,-299.94,0.999872
15364,-299.94,0.999872
15365,-299.94,0.999872
15366,-299.94,0.999872
15367,-299.94,0.999872
15368,-299.94,0.999872
15369,-299.94,0.999872
15370,-299.94,0.999872
15371,-299.94,0.999872
15372,-299.94,0.999872
15373,-299.94,0.999872
15374,-299.94,0.999872
15375,-299.94,0.999872
15376,-299.94,0.999872
15377,-299.94,0.999872
15378,-299.94,0.999872
15379,-299.94,0.999872
15380,-299.94,0.999872
15381,-299.94,0.999872
15382,-299.94,0.999872
15383,-299.94,0.999872
15384,-299.94,0.999872
15385,-299.94,0.999872
15386,-299.94,0.999872
15387,-299.94,0.999872
15388,-299.94,0.999872
15389,-299.94,0.999872
15390,-299.94,0.999872
15391,-299.94,0.999872
15392,-299.94,0.999872
15393,-299.94,0.999872
15394,-299.94,0.999872
15395,-299.94,0.999872
15396,-299.94,0.999872
15397,-299.94,0.999872
15398,-299.94,0.999872
15399,-299.94,0.999872
15400,-299.94,0.999873
15401,-299.94,0.999873
15402,-299.94,0.999873
15403,-299.94,0.999873
15404,-299.94,0.999873
15405,-299.94,0.999873
15406,-299.94,0.999873
15407,-299.94,0.999873
15408,-299.94,0.999873
15409,-299.94,0.999873
15410,-299.94,0.999873
15411,-299.94,0.999873
15412,-299.94,0.999873
15413,-299.94,0.999873
15414,-299.94,0.999873
15415,-299.94,0.999873
15416,-299.94,0.999873
15417,-299.94,0.999873
15418,-299.94,0.999873
15419,-299.94,0.999873
15420,-299.94,0.999873
15421,-299.94,0.999873
15422,-299.94,0.999873
15423,-299.94,0.999873
15424,-299.94,0.999873
15425,-299.94,0.999873
15426,-299.94,0.999873
15427,-299.94,0.999873
15428,-299.94,0.999873
15429,-299.94,0.999873
15430,-299.94,0.999873
15431,-299.94,0.999873
15432,-299.94,0.999873
15433,-299.94,0.999873
15434,-299.94,0.999873
15435,-299.94,0.999873
15436,-299.94,0.999873
15437,-299.94,0.999873
15438,-299.94,0.999873
15439,-299.94,0.999873
15440,-299.94,0.999873
15441,-299.94,0.999873
15442,-299.94,0.999873
15443,-299.94,0.999873
15444,-299.94,0.999873
15445,-299.94,0.999873
15446,-299.94,0.999873
15447,-299.94,0.999873
15448,-299.94,0.999873
15449,-299.94,0.999873
15450,-299.94,0.999873
15451,-299.94,0.999873
15452,-299.94,0.999873
15453,-299.94,0.999873
15454,-299.94,0.999873
15455,-299.94,0.999873
15456,-299.94,0.999873
15457,-299.94,0.999873
15458,-299.94,0.999873
15459,-299.94,0.999873
15460,-299.94,0.999873
15461,-299.94,0.999873
15462,-299.94,0.999873
15463,-299.94,0.999873
15464,-299.94,0.999872
15465,-299.94,0.999872
15466,-299.94,0.999872
15467,-299.94,0.999872
15468,-299.94,0.999872
15469,-299.94,0.999872
15470,-299.94,0.999872
15471,-299.94,0.999872
15472,-299.94,0.999872
15473,-299.94,0.999872
15474,-299.94,0.999872
15475,-299.94,0.999872
15476,-299.94,0.999872
15477,-299.94,0.999872
15478,-299.94,0.999872
15479,-299.94,0.999872
15480,-299.94,0.999872
15481,-299.94,0.999872
15482,-299.94,0.999872
15483,-299.94,0.999872
15484,-299.94,0.999872
15485,-299.94,0.999872
15486,-299.94,0.999872
15487,-299.94,0.999872
15488,-299.94,0.999872
15489,-299.94,0.999872
15490,-299.94,0.999872
15491,-299.94,0.999872
15492,-299.94,0.999872
15493,-299.94,0.999872
15494,-299.94,0.999872
15495,-299.94,0.999872
15496,-299.94,0.999872
15497,-299.94,0.999872
15498,-299.94,0.999872
15499,-299.94,0.999872
15500,-299.94,0.999872
15501,-299.94,0.999872
15502,-299.94,0.999872
15503,-299.94,0.999872
15504,-299.94,0.999872
15505,-299.94,0.999872
15506,-299.94,0.999872
15507,-299.94,0.999872
15508,-299.94,0.999872
15509,-299.94,0.999872
15510,-299.94,0.999872
15511,-299.94,0.999872
15512,-299.94,0.999872
15513,-299.94,0.999872
15514,-299.94,0.999872
15515,-299.94,0.999872
15516,-299.94,0.999872
15517,-299.94,0.999872
15518,-299.94,0.999872
15519,-299.94,0.999872
15520,-299.94,0.999872
15521,-299.94,0.999872
15522,-299.94,0.999872
15523,-299.94,0.999872
15524,-299.94,0.999872
15525,-299.94,0.999872
15526,-299.94,0.999872
15527,-299.94,0.999872
15528,-299.94,0.999872
15529,-299.94,0.999872
15530,-299.94,0.999872
15531,-299.94,0.999872
15532,-299.94,0.999872
15533,-299.94,0.999872
15534,-299.94,0.999872
15535,-299.94,0.999872
15536,-299.94,0.999872
15537,-299.94,0.999872
15538,-299.94,0.999872
15539,-299.94,0.999872
15540,-299.94,0.999872
15541,-299.94,0.999872
15542,-299.94,0.999872
15543,-299.94,0.999872
15544,-299.94,0.999872
15545,-299.94,0.999872
15546,-299.94,0.999872
15547,-299.94,0.999872
15548,-299.94,0.999872
15549,-299.94,0.999872
15550,-299.94,0.999872
15551,-299.94,0.999872
15552,-299.94,0.999872
15553,-299.94,0.999872
15554,-299.94,0.999873
15555,-299.94,0.999873
15556,-299.94,0.999873
15557,-299.94,0.999873
15558,-299.94,0.999873
15559,-299.94,0.999873
15560,-299.94,0.999873
15561,-299.94,0.999873
15562,-299.94,0.999873
15563,-299.94,0.999873
15564,-299.94,0.999873
15565,-299.94,0.999873
15566,-299.94,0.999873
15567,-299.94,0.999873
15568,-299.94,0.999873
15569,-299.94,0.999873
15570,-299.94,0.999873
15571,-299.94,0.999873
15572,-299.94,0.999873
15573,-299.94,0.999873
15574,-299.94,0.999873
15575,-299.94,0.999873
15576,-299.94,0.999873
15577,-299.94,0.999873
15578,-299.94,0.999873
15579,-299.94,0.999873
15580,-299.94,0.999873
15581,-299.94,0.999873
15582,-299.94,0.999873
15583,-299.94,0.999873
15584,-299.94,0.999873
15585,-299.94,0.999873
15586,-299.94,0.999873
15587,-299.94,0.999873
15588,-299.94,0.999873
15589,-299.94,0.999873
15590,-299.94,0.999873
15591,-299.94,0.999873
15592,-299.94,0.999873
15593,-299.94,0.999873
15594,-299.94,0.999873
15595,-299.94,0.999873
15596,-299.94,0.999873
15597,-299.94,0.999873
15598,-299.94,0.999873
15599,-299.94,0.999873
15600,-299.94,0.999873
15601,-299.94,0.999873
15602,-299.94,0.999873
15603,-299.94,0.999873
15604,-299.94,0.999873
15605,-299.94,0.999873
15606,-299.94,0.999873
15607,-299.94,0.999873
15608,-299.94,0.999873
15609,-299.94,0.999873
15610,-299.94,0.999873
15611,-299.94,0.999873
15612,-299.94,0.999873
15613,-299.94,0.999873
15614,-299.94,0.999873
15615,-299.94,0.999873
15616,-299.94,0.999873
15617,-299.94,0.999873
15618,-299.94,0.999873
15619,-299.94,0.999873
15620,-299.94,0.999873
15621,-299.94,0.999873
15622,-299.94,0.999873
15623,-299.94,0.999873
15624,-299.94,0.999873
15625,-299.94,0.999873
15626,-299.94,0.999873
15627,-299.94,0.999873
15628,-299.94,0.999873
15629,-299.94,0.999873
15630,-299.94,0.999873
15631,-299.94,0.999873
15632,-299.94,0.999873
15633,-299.94,0.999873
15634,-299.94,0.999873
15635,-299.94,0.999873
15636,-299.94,0.999873
15637,-299.94,0.999873
15638,-299.94,0.999873
15639,-299.94,0.999873
15640,-299.94,0.999873
15641,-299.94,0.999873
15642,-299.94,0.999873
15643,-299.94,0.999873
15644,-299.94,0.999873
15645,-299.94,0.999873
15646,-299.94,0.999873
15647,-299.94,0.999873
15648,-299.94,0.999873
15649,-299.94,0.999873
15650,-299.94,0.999873
15651,-299.94,0.999873
15652,-299.94,0.999873
15653,-299.94,0.999873
15654,-299.94,0.999873
15655,-299.94,0.999873
15656,-299.94,0.999873
15657,-299.94,0.999873
15658,-299.94,0.999873
15659,-299.94,0.999873
15660,-299.94,0.999873
15661,-299.94,0.999873
15662,-299.94,0.999873
15663,-299.94,0.999873
15664,-299.94,0.999873
15665,-299.94,0.999873
15666,-299.941,0.999873
15667,-299.941,0.999873
15668,-299.941,0.999873
15669,-299.941,0.999873
15670,-299.941,0.999873
15671,-299.941,0.999873
15672,-299.941,0.999873
15673,-299.941,0.999873
15674,-299.941,0.999873
15675,-299.941,0.999873
15676,-299.941,0.999873
15677,-299.941,0.999873
15678,-299.941,0.999874
15679,-299.941,0.999874
15680,-299.941,0.999874
15681,-299.941,0.999874
15682,-299.941,0.999874
15683,-299.941,0.999874
15684,-299.941,0.999874
15685,-299.941,0.999874
15686,-299.941,0.999874
15687,-299.941,0.999874
15688,-299.941,0.999874
15689,-299.941,0.999874
15690,-299.941,0.999874
15691,-299.941,0.999874
15692,-299.941,0.999874
15693,-299.941,0.999874
15694,-299.941,0.999874
15695,-299.941,0.999874
15696,-299.941,0.999874
15697,-299.941,0.999874
15698,-299.941,0.999874
15699,-299.941,0.999874
15700,-299.941,0.999874
15701,-299.941,0.999874
15702,-299.941,0.999874
15703,-299.941,0.999874
15704,-299.941,0.999874
15705,-299.941,0.999874
15706,-299.941,0.999874
15707,-299.941,0.999874
15708,-299.941,0.999874
15709,-299.941,0.999874
15710,-299.941,0.999874
15711,-299.941,0.999874
15712,-299.941,0.999874
15713,-299.941,0.999874
15714,-299.941,0.999874
15715,-299.941,0.999874
15716,-299.941,0.999874
15717,-299.941,0.999874
15718,-299.941,0.999874
15719,-299.941,0.999874
15720,-299.941,0.999874
15721,-299.941,0.999874
15722,-299.941,0.999874
15723,-299.941,0.999874
15724,-299.941,0.999874
15725,-299.941,0.999874
15726,-299.941,0.999874
15727,-299.941,0.999874
15728,-299.941,0.999874
15729,-299.941,0.999874
15730,-299.941,0.999874
15731,-299.941,0.999874
15732,-299.941,0.999874
15733,-299.941,0.999874
15734,-299.941,0.999874
15735,-299.941,0.999874
15736,-299.941,0.999874
15737,-299.941,0.999874
15738,-299.941,0.999874
15739,-299.941,0.999874
15740,-299.941,0.999874
15741,-299.941,0.999874
15742,-299.941,0.999874
15743,-299.941,0.999874
15744,-299.941,0.999874
15745,-299.941,0.999874
15746,-299.941,0.999874
15747,-299.941,0.999874
15748,-299.941,0.999874
15749,-299.941,0.999874
15750,-299.941,0.999874
15751,-299.941,0.999874
15752,-299.941,0.999874
15753,-299.941,0.999874
15754,-299.941,0.999874
15755,-299.941,0.999874
15756,-299.941,0.999874
15757,-299.941,0.999874
15758,-299.941,0.999874
15759,-299.941,0.999874
15760,-299.941,0.999874
15761,-299.941,0.999874
15762,-299.941,0.999874
15763,-299.941,0.999874
15764,-299.941,0.999874
15765,-299.941,0.999874
15766,-299.941,0.999874
15767,-299.941,0.999874
15768,-299.941,0.999874
15769,-299.941,0.999874
15770,-299.941,0.999874
15771,-299.941,0.999874
15772,-299.941,0.999874
15773,-299.941,0.999874
15774,-299.941,0.999874
15775,-299.941,0.999874
15776,-299.941,0.999874
15777,-299.941,0.999874
15778,-299.941,0.999874
15779,-299.941,0.999874
15780,-299.941,0.999874
15781,-299.941,0.999874
15782,-299.941,0.999874
15783,-299.941,0.999874
15784,-299.941,0.999874
15785,-299.941,0.999874
15786,-299.941,0.999874
15787,-299.941,0.999874
15788,-299.941,0.999874
15789,-299.941,0.999874
15790,-299.941,0.999874
15791,-299.941,0.999874
15792,-299.941,0.999874
15793,-299.941,0.999874
15794,-299.941,0.999874
15795,-299.941,0.999874
15796,-299.941,0.999874
15797,-299.941,0.999874
15798,-299.941,0.999874
15799,-299.941,0.999874
15800,-299.941,0.999874
15801,-299.941,0.999874
15802,-299.941,0.999874
15803,-299.941,0.999874
15804,-299.941,0.999874
15805,-299.941,0.999875
15806,-299.941,0.999875
15807,-299.941,0.999875
15808,-299.941,0.999875
15809,-299.941,0.999875
15810,-299.941,0.999875
15811,-299.941,0.999875
15812,-299.941,0.999875
15813,-299.941,0.999875
15814,-299.941,0.999875
15815,-299.941,0.999875
15816,-299.941,0.999875
15817,-299.941,0.999875
15818,-299.941,0.999875
15819,-299.941,0.999875
15820,-299.941,0.999875
15821,-299.941,0.999875
15822,-299.941,0.999875
15823,-299.941,0.999875
15824,-299.941,0.999875
15825,-299.941,0.999875
15826,-299.941,0.999875
15827,-299.941,0.999875
15828,-299.941,0.999875
15829,-299.941,0.999875
15830,-299.941,0.999875
15831,-299.941,0.999875
15832,-299.941,0.999875
15833,-299.941,0.999875
15834,-299.941,0.999875
15835,-299.941,0.999875
15836,-299.941,0.999875
15837,-299.941,0.999875
15838,-299.941,0.999875
15839,-299.941,0.999875
15840,-299.941,0.999875
15841,-299.941,0.999875
15842,-299.941,0.999875
15843,-299.941,0.999875
15844,-299.941,0.999875
15845,-299.941,0.999875
15846,-299.941,0.999875
15847,-299.941,0.999875
15848,-299.941,0.999875
15849,-299.941,0.999875
15850,-299.941,0.999875
15851,-299.941,0.999875
15852,-299.941,0.999875
15853,-299.941,0.999875
15854,-299.941,0.999875
15855,-299.941,0.999875
15856,-299.941,0.999875
15857,-299.941,0.999875
15858,-299.941,0.999875
15859,-299.941,0.999875
15860,-299.941,0.999875
15861,-299.941,0.999875
15862,-299.941,0.999875
15863,-299.941,0.999875
15864,-299.941,0.999875
15865,-299.941,0.999875
15866,-299.941,0.999875
15867,-299.941,0.999875
15868,-299.941,0.999875
15869,-299.941,0.999875
15870,-299.941,0.999875
15871,-299.941,0.999875
15872,-299.941,0.999875
15873,-299.941,0.999875
15874,-299.941,0.999875
15875,-299.941,0.999875
15876,-299.941,0.999875
15877,-299.941,0.999875
15878,-299.941,0.999875
15879,-299.941,0.999875
15880,-299.941,0.999875
15881,-299.941,0.999875
15882,-299.941,0.999875
15883,-299.941,0.999875
15884,-299.941,0.999875
15885,-299.941,0.999875
15886,-299.941,0.999875
15887,-299.941,0.999875
15888,-299.941,0.999875
15889,-299.941,0.999875
15890,-299.941,0.999875
15891,-299.941,0.999875
15892,-299.941,0.999875
15893,-299.941,0.999875
15894,-299.941,0.999875
15895,-299.941,0.999875
15896,-299.941,0.999875
15897,-299.941,0.999875
15898,-299.941,0.999875
15899,-299.941,0.999875
15900,-299.941,0.999875
15901,-299.941,0.999875
15902,-299.941,0.999875
15903,-299.941,0.999875
15904,-299.941,0.999875
15905,-299.941,0.999875
15906,-299.941,0.999875
15907,-299.941,0.999875
15908,-299.941,0.999875
15909,-299.941,0.999875
15910,-299.941,0.999875
15911,-299.941,0.999875
15912,-299.941,0.999875
15913,-299.941,0.999875
15914,-299.941,0.999875
15915,-299.941,0.999875
15916,-299.941,0.999875
15917,-299.941,0.999875
15918,-299.941,0.999875
15919,-299.941,0.999875
15920,-299.941,0.999875
15921,-299.941,0.999875
15922,-299.941,0.999875
15923,-299.941,0.999875
15924,-299.941,0.999875
15925,-299.941,0.999875
15926,-299.941,0.999875
15927,-299.941,0.999875
15928,-299.941,0.999875
15929,-299.941,0.999875
15930,-299.941,0.999875
15931,-299.941,0.999875
15932,-299.941,0.999875
15933,-299.941,0.999876
15934,-299.941,0.999876
15935,-299.941,0.999876
15936,-299.942,0.999876
15937,-299.942,0.999876
15938,-299.942,0.999876
15939,-299.942,0.999876
15940,-299.942,0.999876
15941,-299.942,0.999876
15942,-299.942,0.999876
15943,-299.942,0.999876
15944,-299.942,0.999876
15945,-299.942,0.999876
15946,-299.942,0.999876
15947,-299.942,0.999876
15948,-299.942,0.999876
15949,-299.942,0.999876
15950,-299.942,0.999876
15951,-299.942,0.999876
15952,-299.942,0.999876
15953,-299.942,0.999876
15954,-299.942,0.999876
15955,-299.942,0.999876
15956,-299.942,0.999876
15957,-299.942,0.999876
15958,-299.942,0.999876
15959,-299.942,0.999876
15960,-299.942,0.999876
15961,-299.942,0.999876
15962,-299.942,0.999876
15963,-299.942,0.999876
15964,-299.942,0.999876
15965,-299.942,0.999876
15966,-299.942,0.999876
15967,-299.942,0.999876
15968,-299.942,0.999876
15969,-299.942,0.999876
15970,-299.942,0.999876
15971,-299.942,0.999876
15972,-299.942,0.999876
15973,-299.942,0.999876
15974,-299.942,0.999876
15975,-299.942,0.999876
15976,-299.942,0.999876
15977,-299.942,0.999876
15978,-299.942,0.999876
15979,-299.942,0.999876
15980,-299.942,0.999876
15981,-299.942,0.999876
15982,-299.941,0.999875
15983,-299.941,0.999875
15984,-299.941,0.999875
15985,-299.941,0.999875
15986,-299.941,0.999875
15987,-299.941,0.999875
15988,-299.941,0.999875
15989,-299.941,0.999875
15990,-299.941,0.999875
15991,-299.941,0.999875
15992,-299.941,0.999875
15993,-299.941,0.999875
15994,-299.941,0.999875
15995,-299.941,0.999875
15996,-299.941,0.999875
15997,-299.941,0.999875
15998,-299.941,0.999875
15999,-299.941,0.999875
16000,-299.941,0.999875
16001,-299.941,0.999875
16002,-299.941,0.999875
16003,-299.941,0.999875
16004,-299.941,0.999875
16005,-299.941,0.999875
16006,-299.941,0.999875
16007,-299.941,0.999875
16008,-299.941,0.999875
16009,-299.941,0.999875
16010,-299.941,0.999875
16011,-299.941,0.999875
16012,-299.941,0.999875
16013,-299.941,0.999875
16014,-299.941,0.999875
16015,-299.941,0.999875
16016,-299.941,0.999875
16017,-299.941,0.999875
16018,-299.941,0.999875
16019,-299.941,0.999875
16020,-299.941,0.999875
16021,-299.941,0.999875
16022,-299.941,0.999875
16023,-299.941,0.999875
16024,-299.941,0.999875
16025,-299.941,0.999875
16026,-299.941,0.999875
16027,-299.941,0.999875
16028,-299.941,0.999875
16029,-299.941,0.999875
16030,-299.941,0.999875
16031,-299.941,0.999875
16032,-299.941,0.999875
16033,-299.941,0.999875
16034,-299.941,0.999875
16035,-299.941,0.999875
16036,-299.941,0.999875
16037,-299.941,0.999875
16038,-299.941,0.999875
16039,-299.941,0.999875
16040,-299.941,0.999875
16041,-299.941,0.999875
16042,-299.941,0.999875
16043,-299.941,0.999875
16044,-299.941,0.999875
16045,-299.941,0.999875
16046,-299.941,0.999875
16047,-299.941,0.999875
16048,-299.941,0.999875
16049,-299.941,0.999875
16050,-299.941,0.999875
16051,-299.941,0.999875
16052,-299.941,0.999875
16053,-299.941,0.999875
16054,-299.941,0.999875
16055,-299.941,0.999875
16056,-299.941,0.999875
16057,-299.941,0.999875
16058,-299.941,0.999875
16059,-299.941,0.999875
16060,-299.941,0.999875
16061,-299.941,0.999875
16062,-299.941,0.999875
16063,-299.941,0.999875
16064,-299.941,0.999875
16065,-299.941,0.999875
16066,-299.941,0.999875
16067,-299.941,0.999875
16068,-299.941,0.999875
16069,-299.941,0.999875
16070,-299.941,0.999875
16071,-299.941,0.999875
16072,-299.941,0.999875
16073,-299.941,0.999875
16074,-299.941,0.999875
16075,-299.941,0.999875
